["head":"wrap","lpos","status"]
[126, 408509, 0]
["io count"]
[10000]
["io":"id","wrap","startLpos","endLpos"]
[2667, 5, 324970, 324835]
[2668, 11, 713392, 712117]
[2669, 66, 681920, 681955]
[2670, 42, 384243, 385395]
[2671, 63, 539986, 538878]
[2672, 34, 342420, 342982]
[2673, 42, 310108, 310254]
[2674, 13, 188840, 187700]
[2675, 58, 237848, 238251]
[2676, 52, 227039, 227455]
[2677, 7, 345926, 344699]
[2678, 40, 279229, 279339]
[2679, 56, 651797, 652809]
[2680, 37, 539554, 538424]
[2681, 34, 696562, 697127]
[2682, 44, 249052, 249185]
[2683, 22, 117408, 118782]
[2684, 55, 709856, 708533]
[2685, 21, 396801, 395584]
[2686, 22, 296070, 296948]
[2687, 20, 665673, 665990]
[2688, 61, 474567, 473418]
[2689, 77, 478874, 478761]
[2690, 57, 362247, 360852]
[2691, 44, 73765, 74056]
[2692, 28, 440307, 441144]
[2693, 27, 438988, 438031]
[2694, 0, 661118, 662605]
[2695, 62, 115663, 116557]
[2696, 7, 608395, 608059]
[2697, 6, 439562, 440652]
[2698, 28, 362062, 363397]
[2699, 2, 329974, 330680]
[2700, 20, 115964, 116148]
[2701, 10, 702888, 703482]
[2702, 30, 313908, 314830]
[2703, 9, 434901, 433493]
[2704, 83, 618326, 617528]
[2705, 42, 251641, 252869]
[2706, 15, 469233, 468351]
[2707, 21, 522118, 521743]
[2708, 37, 591001, 589692]
[2709, 17, 193569, 192369]
[2710, 30, 386889, 387556]
[2711, 10, 418721, 419397]
[2712, 41, 497374, 497083]
[2713, 51, 3553, 2744]
[2714, 42, 148172, 149162]
[2715, 45, 445933, 444651]
[2716, 20, 271086, 271831]
[2717, 56, 666656, 667520]
[2718, 23, 422142, 420923]
[2719, 18, 412774, 413172]
[2720, 34, 682603, 682731]
[2721, 66, 336470, 337840]
[2722, 14, 21667, 22794]
[2723, 42, 635658, 636661]
[2724, 40, 469285, 470529]
[2725, 2, 530894, 531834]
[2726, 34, 428745, 429611]
[2727, 22, 363845, 364149]
[2728, 42, 634529, 635849]
[2729, 34, 488165, 488965]
[2730, 69, 428133, 427958]
[2731, 65, 469017, 468122]
[2732, 83, 639200, 639097]
[2733, 22, 470371, 470717]
[2734, 77, 387332, 386408]
[2735, 72, 602843, 603339]
[2736, 13, 305164, 303824]
[2737, 51, 449045, 448945]
[2738, 73, 462706, 462582]
[2739, 24, 22163, 23465]
[2740, 66, 518345, 519301]
[2741, 74, 578163, 578431]
[2742, 1, 83887, 83512]
[2743, 74, 165065, 166346]
[2744, 10, 165034, 166180]
[2745, 50, 9240, 10672]
[2746, 15, 630264, 629091]
[2747, 78, 23284, 24778]
[2748, 45, 371082, 370829]
[2749, 23, 587599, 586490]
[2750, 24, 97549, 97825]
[2751, 66, 55239, 55445]
[2752, 56, 707069, 707354]
[2753, 38, 224853, 225842]
[2754, 19, 705161, 703736]
[2755, 30, 182467, 182938]
[2756, 5, 476392, 475750]
[2757, 65, 558401, 557305]
[2758, 1, 629012, 627705]
[2759, 7, 109633, 108269]
[2760, 53, 351331, 350376]
[2761, 69, 11649, 11184]
[2762, 72, 694581, 695653]
[2763, 36, 360447, 360856]
[2764, 52, 574250, 575318]
[2765, 65, 273140, 273056]
[2766, 24, 613082, 613416]
[2767, 1, 292932, 292876]
[2768, 79, 674116, 672963]
[2769, 48, 392806, 392843]
[2770, 32, 239311, 240315]
[2771, 67, 322945, 322498]
[2772, 2, 377215, 377553]
[2773, 72, 181556, 181912]
[2774, 0, 683475, 684373]
[2775, 17, 665191, 664070]
[2776, 37, 391184, 390179]
[2777, 21, 182302, 181580]
[2778, 82, 456822, 457183]
[2779, 82, 10277, 10955]
[2780, 61, 191511, 190239]
[2781, 4, 399731, 399950]
[2782, 45, 490762, 490406]
[2783, 4, 169886, 171108]
[2784, 81, 449686, 448620]
[2785, 65, 654278, 653537]
[2786, 67, 71751, 70993]
[2787, 23, 494008, 493857]
[2788, 61, 273965, 272894]
[2789, 69, 164125, 163377]
[2790, 11, 6257, 5372]
[2791, 21, 513086, 512063]
[2792, 8, 48104, 48874]
[2793, 35, 719529, 719293]
[2794, 16, 539408, 540778]
[2795, 29, 301453, 300642]
[2796, 21, 363336, 362676]
[2797, 1, 280151, 279762]
[2798, 39, 66310, 66126]
[2799, 46, 639061, 640050]
[2800, 17, 199528, 198995]
[2801, 34, 645977, 646255]
[2802, 22, 275650, 277134]
[2803, 17, 91044, 90117]
[2804, 4, 679811, 680186]
[2805, 5, 715272, 714668]
[2806, 8, 93066, 93301]
[2807, 52, 507621, 508323]
[2808, 30, 388504, 389036]
[2809, 70, 634709, 636176]
[2810, 71, 191107, 189748]
[2811, 61, 646014, 644722]
[2812, 13, 280689, 280382]
[2813, 42, 265621, 266003]
[2814, 24, 639097, 640325]
[2815, 44, 198099, 199320]
[2816, 11, 376522, 376461]
[2817, 22, 688381, 688563]
[2818, 24, 557008, 557857]
[2819, 41, 563631, 563230]
[2820, 77, 597322, 595919]
[2821, 29, 43881, 43460]
[2822, 83, 214134, 213677]
[2823, 62, 550550, 551921]
[2824, 2, 18111, 19273]
[2825, 77, 419136, 418877]
[2826, 14, 509431, 510223]
[2827, 38, 329249, 329965]
[2828, 56, 565249, 566682]
[2829, 64, 430404, 431443]
[2830, 22, 414378, 414846]
[2831, 55, 544467, 543734]
[2832, 82, 623828, 624080]
[2833, 16, 170852, 171765]
[2834, 77, 537702, 536536]
[2835, 41, 464084, 462890]
[2836, 15, 420635, 419286]
[2837, 12, 392868, 394262]
[2838, 14, 228864, 228958]
[2839, 80, 180213, 181634]
[2840, 29, 159626, 158234]
[2841, 32, 488555, 489345]
[2842, 67, 31339, 29853]
[2843, 3, 435221, 435151]
[2844, 23, 140979, 139662]
[2845, 14, 658916, 659303]
[2846, 23, 730433, 729346]
[2847, 66, 394679, 395343]
[2848, 75, 462553, 462147]
[2849, 70, 533157, 533590]
[2850, 39, 250244, 249289]
[2851, 70, 295143, 296156]
[2852, 64, 416032, 416520]
[2853, 83, 252864, 252334]
[2854, 18, 97806, 99306]
[2855, 70, 272135, 272688]
[2856, 39, 300067, 299134]
[2857, 60, 205038, 206170]
[2858, 49, 344091, 343674]
[2859, 83, 692072, 691049]
[2860, 24, 438514, 439527]
[2861, 79, 551928, 550654]
[2862, 13, 648308, 648066]
[2863, 40, 684637, 685548]
[2864, 11, 378127, 377166]
[2865, 23, 691922, 691602]
[2866, 9, 74148, 73847]
[2867, 8, 9537, 10103]
[2868, 13, 114781, 114183]
[2869, 22, 78418, 79105]
[2870, 8, 558949, 560347]
[2871, 75, 467177, 467103]
[2872, 27, 696072, 695719]
[2873, 19, 380011, 378863]
[2874, 6, 118054, 118143]
[2875, 41, 167540, 166056]
[2876, 70, 96001, 96101]
[2877, 71, 577305, 576336]
[2878, 10, 451160, 451987]
[2879, 30, 190776, 191197]
[2880, 82, 707600, 708875]
[2881, 5, 666448, 666008]
[2882, 2, 354247, 355228]
[2883, 76, 251785, 252072]
[2884, 26, 354606, 354885]
[2885, 38, 191532, 192752]
[2886, 69, 648902, 647856]
[2887, 40, 363652, 364716]
[2888, 15, 697638, 696199]
[2889, 27, 575322, 574589]
[2890, 33, 62481, 62424]
[2891, 82, 409350, 409614]
[2892, 32, 519505, 520599]
[2893, 61, 388340, 387543]
[2894, 49, 698275, 697938]
[2895, 78, 264929, 265424]
[2896, 79, 709127, 708965]
[2897, 38, 355821, 356797]
[2898, 39, 141341, 139919]
[2899, 11, 697494, 696268]
[2900, 43, 498021, 497428]
[2901, 75, 220190, 220057]
[2902, 60, 131154, 131331]
[2903, 77, 344631, 343707]
[2904, 56, 42476, 43801]
[2905, 72, 666500, 667534]
[2906, 29, 192443, 190981]
[2907, 71, 64846, 63698]
[2908, 64, 147332, 148673]
[2909, 20, 587674, 588375]
[2910, 26, 226934, 227679]
[2911, 39, 186757, 186026]
[2912, 8, 38223, 38481]
[2913, 33, 248498, 247772]
[2914, 17, 700073, 698975]
[2915, 8, 29866, 30948]
[2916, 29, 620175, 619430]
[2917, 53, 322842, 321888]
[2918, 64, 139269, 139578]
[2919, 0, 658858, 660002]
[2920, 39, 91059, 90323]
[2921, 9, 255848, 255250]
[2922, 17, 284550, 284015]
[2923, 39, 292112, 292076]
[2924, 69, 661471, 661290]
[2925, 81, 626403, 626362]
[2926, 27, 279962, 279453]
[2927, 14, 188061, 188262]
[2928, 16, 129911, 130484]
[2929, 22, 556776, 556898]
[2930, 37, 498326, 497085]
[2931, 4, 127498, 128490]
[2932, 67, 355960, 354867]
[2933, 67, 174833, 173928]
[2934, 82, 484323, 485535]
[2935, 20, 362067, 362700]
[2936, 13, 332152, 331371]
[2937, 34, 23357, 23618]
[2938, 83, 186871, 185546]
[2939, 69, 565471, 565317]
[2940, 3, 287878, 287317]
[2941, 31, 523330, 522844]
[2942, 45, 2889, 2590]
[2943, 32, 676002, 676533]
[2944, 82, 543903, 544930]
[2945, 1, 545431, 544200]
[2946, 36, 235157, 235283]
[2947, 53, 387617, 386960]
[2948, 42, 265951, 267342]
[2949, 68, 171970, 172120]
[2950, 82, 479506, 480247]
[2951, 34, 108274, 108675]
[2952, 69, 626694, 626063]
[2953, 1, 251924, 251400]
[2954, 1, 645642, 644597]
[2955, 15, 419927, 418911]
[2956, 11, 398786, 397967]
[2957, 24, 137028, 137472]
[2958, 45, 287940, 286523]
[2959, 80, 138433, 139454]
[2960, 36, 527061, 528143]
[2961, 41, 432802, 431478]
[2962, 25, 169575, 169218]
[2963, 18, 630840, 631764]
[2964, 60, 43096, 44127]
[2965, 18, 419117, 419993]
[2966, 60, 447980, 449079]
[2967, 80, 101958, 103324]
[2968, 80, 144171, 144454]
[2969, 44, 683709, 684983]
[2970, 10, 290087, 291313]
[2971, 42, 167798, 168858]
[2972, 77, 556568, 556103]
[2973, 62, 107016, 108374]
[2974, 72, 273321, 274692]
[2975, 14, 255382, 255459]
[2976, 26, 21545, 21754]
[2977, 10, 703565, 704567]
[2978, 15, 610644, 610202]
[2979, 41, 137497, 136836]
[2980, 54, 401789, 402496]
[2981, 29, 203232, 201983]
[2982, 58, 77949, 78979]
[2983, 82, 461453, 462212]
[2984, 50, 419637, 420946]
[2985, 32, 219944, 221420]
[2986, 46, 701655, 702737]
[2987, 14, 511680, 512253]
[2988, 41, 20746, 20594]
[2989, 72, 579216, 579808]
[2990, 75, 508688, 507480]
[2991, 7, 84737, 83582]
[2992, 15, 395973, 395095]
[2993, 16, 717194, 718322]
[2994, 65, 420122, 418905]
[2995, 75, 449438, 449095]
[2996, 4, 505227, 506147]
[2997, 43, 94147, 93544]
[2998, 56, 461787, 463224]
[2999, 65, 572118, 571408]
[3000, 60, 228643, 229442]
[3001, 63, 395026, 394420]
[3002, 10, 369747, 370880]
[3003, 7, 636002, 635328]
[3004, 75, 698511, 697481]
[3005, 44, 305934, 306945]
[3006, 15, 231692, 230252]
[3007, 48, 662649, 662985]
[3008, 21, 110625, 109717]
[3009, 68, 506785, 507024]
[3010, 60, 324168, 325524]
[3011, 40, 705729, 706016]
[3012, 26, 167644, 168100]
[3013, 25, 60523, 59940]
[3014, 62, 600804, 601306]
[3015, 35, 108770, 107343]
[3016, 18, 218730, 219339]
[3017, 2, 466482, 467321]
[3018, 37, 476780, 475389]
[3019, 25, 730429, 728978]
[3020, 32, 708053, 708532]
[3021, 25, 595960, 595053]
[3022, 68, 462315, 462419]
[3023, 21, 427119, 426649]
[3024, 25, 475687, 474916]
[3025, 7, 12356, 12109]
[3026, 80, 543094, 543927]
[3027, 66, 257763, 258645]
[3028, 35, 248511, 248245]
[3029, 60, 104508, 105562]
[3030, 59, 412310, 412116]
[3031, 57, 79701, 79092]
[3032, 31, 527480, 527393]
[3033, 79, 383823, 382703]
[3034, 56, 272357, 273499]
[3035, 10, 116039, 116148]
[3036, 81, 176890, 175481]
[3037, 36, 211311, 211601]
[3038, 71, 272341, 270956]
[3039, 28, 495725, 496283]
[3040, 37, 717587, 716820]
[3041, 80, 390671, 391455]
[3042, 79, 232458, 231380]
[3043, 70, 41255, 42132]
[3044, 22, 75216, 76252]
[3045, 65, 169231, 168595]
[3046, 22, 558721, 559651]
[3047, 72, 483693, 484664]
[3048, 67, 162730, 161684]
[3049, 64, 665461, 665990]
[3050, 40, 403167, 404198]
[3051, 3, 257563, 256590]
[3052, 36, 578765, 579655]
[3053, 2, 280000, 281037]
[3054, 53, 471858, 470632]
[3055, 10, 65212, 66574]
[3056, 78, 352766, 353126]
[3057, 66, 41195, 41867]
[3058, 47, 724132, 723048]
[3059, 12, 319487, 320020]
[3060, 55, 500639, 500186]
[3061, 64, 29649, 30547]
[3062, 18, 254446, 255539]
[3063, 16, 254996, 255612]
[3064, 20, 324590, 325885]
[3065, 18, 36287, 36343]
[3066, 47, 538639, 537200]
[3067, 34, 23231, 24344]
[3068, 43, 180564, 179477]
[3069, 9, 243049, 242482]
[3070, 22, 203210, 203741]
[3071, 38, 319440, 320394]
[3072, 9, 486598, 485573]
[3073, 22, 703550, 704015]
[3074, 20, 728378, 729872]
[3075, 65, 572447, 572135]
[3076, 65, 668099, 667737]
[3077, 49, 196476, 196383]
[3078, 52, 678940, 679434]
[3079, 3, 265827, 264886]
[3080, 20, 636640, 637772]
[3081, 37, 223550, 223133]
[3082, 9, 559334, 557870]
[3083, 30, 54491, 55097]
[3084, 16, 32046, 32296]
[3085, 20, 165938, 167106]
[3086, 7, 709105, 708470]
[3087, 60, 646385, 647273]
[3088, 41, 294161, 293644]
[3089, 25, 71617, 70605]
[3090, 53, 248625, 247403]
[3091, 25, 378843, 378643]
[3092, 46, 427709, 428213]
[3093, 53, 18274, 18195]
[3094, 68, 216545, 217812]
[3095, 83, 271195, 269771]
[3096, 37, 695235, 694679]
[3097, 23, 484423, 483936]
[3098, 82, 430474, 430948]
[3099, 77, 297386, 296211]
[3100, 48, 105537, 106483]
[3101, 28, 640030, 640918]
[3102, 31, 137918, 137109]
[3103, 61, 41968, 40955]
[3104, 72, 547290, 548751]
[3105, 67, 403864, 402409]
[3106, 15, 632951, 632129]
[3107, 3, 175035, 173977]
[3108, 33, 239484, 238300]
[3109, 26, 652849, 653008]
[3110, 60, 446885, 447023]
[3111, 42, 388645, 389834]
[3112, 38, 291229, 292571]
[3113, 51, 698163, 696810]
[3114, 27, 341846, 341154]
[3115, 56, 115305, 115891]
[3116, 64, 38583, 39844]
[3117, 2, 246324, 246632]
[3118, 30, 726215, 727609]
[3119, 63, 526283, 525372]
[3120, 19, 150021, 149754]
[3121, 43, 596780, 596179]
[3122, 57, 307574, 306829]
[3123, 22, 86863, 87856]
[3124, 80, 625363, 625577]
[3125, 72, 426984, 428432]
[3126, 16, 605542, 606371]
[3127, 43, 470719, 470088]
[3128, 6, 39500, 39940]
[3129, 44, 596298, 597569]
[3130, 44, 591138, 591656]
[3131, 44, 506671, 507609]
[3132, 9, 273783, 272613]
[3133, 39, 345851, 345803]
[3134, 47, 541458, 541330]
[3135, 61, 124356, 123101]
[3136, 29, 599832, 599253]
[3137, 58, 106452, 107731]
[3138, 19, 28859, 27956]
[3139, 3, 281193, 280509]
[3140, 78, 52019, 52053]
[3141, 18, 310185, 310567]
[3142, 10, 68374, 68755]
[3143, 11, 413013, 411888]
[3144, 10, 25806, 27120]
[3145, 20, 660785, 661603]
[3146, 83, 274374, 273137]
[3147, 24, 491061, 492547]
[3148, 54, 216092, 216264]
[3149, 38, 599626, 600179]
[3150, 68, 598996, 599697]
[3151, 55, 339590, 338508]
[3152, 26, 323681, 324687]
[3153, 66, 541416, 542339]
[3154, 32, 645712, 646365]
[3155, 42, 373427, 374589]
[3156, 51, 500039, 498878]
[3157, 63, 99748, 99189]
[3158, 82, 600790, 601384]
[3159, 12, 565295, 565585]
[3160, 78, 181689, 182239]
[3161, 56, 74609, 75588]
[3162, 49, 26784, 25900]
[3163, 30, 641488, 642273]
[3164, 64, 62159, 63466]
[3165, 77, 591841, 591636]
[3166, 61, 164832, 164514]
[3167, 81, 87657, 86220]
[3168, 20, 86738, 87107]
[3169, 27, 494026, 492668]
[3170, 39, 683471, 682174]
[3171, 4, 592931, 594112]
[3172, 79, 350121, 349214]
[3173, 7, 672413, 671706]
[3174, 15, 476918, 476389]
[3175, 69, 106423, 106029]
[3176, 33, 148747, 147727]
[3177, 65, 454714, 454485]
[3178, 45, 69749, 69073]
[3179, 17, 324869, 323433]
[3180, 74, 486887, 488162]
[3181, 61, 460255, 459154]
[3182, 6, 273358, 274094]
[3183, 1, 569517, 568060]
[3184, 42, 337666, 338971]
[3185, 52, 47578, 48244]
[3186, 16, 693206, 693745]
[3187, 77, 650345, 649433]
[3188, 40, 39916, 39976]
[3189, 37, 414043, 413919]
[3190, 66, 281703, 283030]
[3191, 18, 386230, 387027]
[3192, 25, 599550, 599271]
[3193, 36, 511353, 511855]
[3194, 3, 353622, 353497]
[3195, 78, 255334, 255388]
[3196, 18, 117141, 117599]
[3197, 78, 395555, 396029]
[3198, 4, 539887, 540530]
[3199, 57, 80728, 80079]
[3200, 68, 400633, 402053]
[3201, 78, 125964, 126054]
[3202, 28, 356945, 358361]
[3203, 69, 644381, 643380]
[3204, 5, 578342, 577788]
[3205, 10, 67640, 67996]
[3206, 9, 614201, 613676]
[3207, 75, 232927, 231808]
[3208, 1, 497595, 497314]
[3209, 54, 611773, 612662]
[3210, 7, 306241, 305242]
[3211, 3, 354134, 353064]
[3212, 59, 226527, 225217]
[3213, 35, 414200, 413196]
[3214, 43, 538641, 538119]
[3215, 30, 21807, 22291]
[3216, 20, 132610, 134099]
[3217, 65, 39878, 38740]
[3218, 60, 717286, 718757]
[3219, 70, 19466, 20864]
[3220, 69, 304663, 303276]
[3221, 17, 612765, 612184]
[3222, 77, 412222, 411190]
[3223, 28, 153930, 154800]
[3224, 47, 205071, 204756]
[3225, 78, 586652, 587014]
[3226, 51, 101338, 100621]
[3227, 19, 347062, 346982]
[3228, 67, 709626, 708456]
[3229, 50, 385641, 386356]
[3230, 75, 223231, 221960]
[3231, 24, 528646, 528678]
[3232, 81, 179665, 179221]
[3233, 30, 162377, 163314]
[3234, 58, 185106, 186392]
[3235, 64, 102002, 103167]
[3236, 10, 451281, 451632]
[3237, 80, 136109, 137066]
[3238, 4, 570324, 570534]
[3239, 49, 360204, 359028]
[3240, 6, 76599, 76700]
[3241, 21, 376425, 375800]
[3242, 43, 324972, 323945]
[3243, 44, 517083, 517706]
[3244, 26, 539558, 540143]
[3245, 39, 40402, 39086]
[3246, 72, 366156, 366985]
[3247, 60, 283617, 284329]
[3248, 11, 139565, 138067]
[3249, 48, 127994, 128386]
[3250, 48, 229343, 230151]
[3251, 20, 723054, 724459]
[3252, 48, 635232, 635936]
[3253, 47, 103704, 103134]
[3254, 75, 180075, 179276]
[3255, 82, 73348, 73977]
[3256, 21, 139184, 138581]
[3257, 34, 327108, 327640]
[3258, 9, 671332, 670350]
[3259, 28, 314976, 316221]
[3260, 77, 16495, 16167]
[3261, 74, 118730, 120110]
[3262, 12, 388451, 389677]
[3263, 46, 342400, 343343]
[3264, 17, 144038, 143877]
[3265, 42, 5644, 6300]
[3266, 26, 56847, 57786]
[3267, 45, 374964, 374859]
[3268, 76, 22630, 23318]
[3269, 9, 599650, 598885]
[3270, 28, 547412, 547697]
[3271, 8, 313393, 314891]
[3272, 63, 252666, 252163]
[3273, 1, 245949, 245714]
[3274, 60, 164969, 166102]
[3275, 12, 470858, 471348]
[3276, 62, 391442, 391621]
[3277, 2, 442346, 443833]
[3278, 6, 587923, 587996]
[3279, 62, 438624, 438978]
[3280, 15, 253707, 252397]
[3281, 31, 85035, 84746]
[3282, 30, 569161, 570448]
[3283, 38, 501799, 503221]
[3284, 64, 31533, 32402]
[3285, 5, 313301, 312176]
[3286, 57, 577387, 577177]
[3287, 46, 389638, 389784]
[3288, 66, 337605, 338206]
[3289, 13, 540342, 540224]
[3290, 35, 629725, 628622]
[3291, 39, 333650, 332899]
[3292, 34, 457619, 457761]
[3293, 49, 631770, 630887]
[3294, 47, 117020, 116188]
[3295, 11, 548421, 547465]
[3296, 39, 700294, 699590]
[3297, 33, 232988, 231713]
[3298, 11, 32729, 32162]
[3299, 27, 93683, 92289]
[3300, 31, 14257, 13719]
[3301, 47, 368676, 367519]
[3302, 15, 478893, 478845]
[3303, 40, 225560, 226550]
[3304, 29, 599924, 599520]
[3305, 49, 538058, 536832]
[3306, 41, 78845, 77696]
[3307, 24, 668871, 669329]
[3308, 20, 538189, 539518]
[3309, 42, 519281, 519963]
[3310, 37, 31645, 31499]
[3311, 76, 520951, 521949]
[3312, 41, 634974, 634057]
[3313, 45, 194454, 193002]
[3314, 83, 376897, 376494]
[3315, 65, 640303, 639302]
[3316, 49, 19911, 18804]
[3317, 66, 526290, 526649]
[3318, 4, 302599, 303318]
[3319, 70, 465684, 466837]
[3320, 42, 172740, 173537]
[3321, 7, 682946, 682756]
[3322, 68, 114887, 116091]
[3323, 9, 336554, 336224]
[3324, 2, 550530, 551094]
[3325, 12, 640643, 641048]
[3326, 9, 204372, 204143]
[3327, 67, 348421, 348237]
[3328, 37, 522759, 521368]
[3329, 41, 110889, 109601]
[3330, 45, 346575, 345326]
[3331, 50, 502657, 504125]
[3332, 75, 403317, 402127]
[3333, 57, 365671, 364717]
[3334, 47, 675999, 674522]
[3335, 15, 319068, 318075]
[3336, 60, 687756, 689146]
[3337, 65, 359931, 359543]
[3338, 71, 155456, 154015]
[3339, 13, 642303, 641110]
[3340, 50, 613527, 613924]
[3341, 45, 609688, 608481]
[3342, 3, 566892, 565647]
[3343, 52, 432960, 433112]
[3344, 0, 331276, 332523]
[3345, 51, 127031, 125711]
[3346, 81, 585234, 585081]
[3347, 3, 320956, 320376]
[3348, 65, 254677, 253353]
[3349, 1, 231868, 231704]
[3350, 48, 334004, 335344]
[3351, 32, 502203, 503203]
[3352, 30, 434429, 435287]
[3353, 76, 166572, 167959]
[3354, 61, 80250, 79260]
[3355, 21, 281047, 280139]
[3356, 35, 606949, 606596]
[3357, 35, 211796, 211506]
[3358, 46, 101774, 101811]
[3359, 21, 653304, 652740]
[3360, 83, 192946, 191688]
[3361, 15, 656383, 655458]
[3362, 78, 23658, 24805]
[3363, 65, 652933, 651595]
[3364, 66, 253150, 254417]
[3365, 18, 81019, 82512]
[3366, 1, 200809, 200081]
[3367, 1, 94814, 93556]
[3368, 81, 142784, 142031]
[3369, 69, 245760, 244409]
[3370, 68, 593138, 593515]
[3371, 7, 374410, 373765]
[3372, 43, 330936, 330626]
[3373, 25, 40867, 39384]
[3374, 37, 211873, 210756]
[3375, 4, 580655, 581782]
[3376, 49, 657096, 656868]
[3377, 21, 203028, 201843]
[3378, 7, 31155, 29909]
[3379, 53, 102444, 101946]
[3380, 7, 466362, 465614]
[3381, 71, 191661, 191085]
[3382, 10, 211931, 212040]
[3383, 42, 63804, 64364]
[3384, 0, 51445, 52159]
[3385, 4, 375912, 377040]
[3386, 28, 451905, 453399]
[3387, 8, 544156, 545141]
[3388, 63, 311918, 311229]
[3389, 60, 96815, 97522]
[3390, 69, 46138, 44933]
[3391, 6, 518389, 518667]
[3392, 20, 558752, 559303]
[3393, 28, 553012, 553884]
[3394, 71, 530495, 530355]
[3395, 44, 665536, 666335]
[3396, 11, 447388, 446164]
[3397, 1, 105586, 105221]
[3398, 35, 318634, 317514]
[3399, 36, 57390, 58743]
[3400, 43, 160685, 159312]
[3401, 78, 144558, 145533]
[3402, 76, 384135, 384828]
[3403, 73, 139243, 138063]
[3404, 66, 544518, 545478]
[3405, 82, 299606, 300740]
[3406, 52, 173535, 173622]
[3407, 80, 12294, 13079]
[3408, 4, 364655, 365046]
[3409, 18, 326995, 327484]
[3410, 73, 87422, 86364]
[3411, 67, 90915, 89667]
[3412, 37, 80671, 79920]
[3413, 76, 71407, 72094]
[3414, 57, 427976, 427582]
[3415, 57, 107850, 107478]
[3416, 37, 168683, 167259]
[3417, 39, 430731, 430333]
[3418, 75, 638715, 638517]
[3419, 2, 491589, 492852]
[3420, 17, 75590, 75334]
[3421, 76, 136634, 138070]
[3422, 60, 371503, 372730]
[3423, 36, 211017, 211465]
[3424, 76, 188347, 189650]
[3425, 25, 323723, 322496]
[3426, 3, 528525, 527368]
[3427, 35, 80693, 80070]
[3428, 15, 236372, 235404]
[3429, 38, 426249, 426581]
[3430, 72, 345483, 345571]
[3431, 77, 320484, 320193]
[3432, 8, 576816, 578090]
[3433, 52, 183603, 184394]
[3434, 60, 102601, 103725]
[3435, 27, 297023, 296429]
[3436, 68, 257816, 258494]
[3437, 70, 695653, 695815]
[3438, 0, 708636, 709813]
[3439, 8, 150761, 152124]
[3440, 65, 289030, 288305]
[3441, 29, 321342, 319973]
[3442, 74, 255108, 256101]
[3443, 17, 92214, 91972]
[3444, 83, 218268, 217145]
[3445, 81, 715905, 715053]
[3446, 13, 596466, 595494]
[3447, 63, 706739, 706195]
[3448, 0, 328911, 330304]
[3449, 27, 215207, 214892]
[3450, 32, 78176, 78838]
[3451, 15, 438311, 437269]
[3452, 59, 593303, 592892]
[3453, 6, 518958, 519420]
[3454, 0, 373120, 373608]
[3455, 51, 130972, 130212]
[3456, 1, 220192, 219643]
[3457, 28, 495140, 495355]
[3458, 58, 329427, 330295]
[3459, 6, 350126, 350826]
[3460, 59, 110663, 109543]
[3461, 3, 128702, 128602]
[3462, 83, 540139, 538712]
[3463, 52, 713074, 713940]
[3464, 5, 183779, 182433]
[3465, 61, 584398, 582938]
[3466, 21, 175936, 174891]
[3467, 76, 491367, 492353]
[3468, 45, 602849, 601957]
[3469, 61, 198228, 198061]
[3470, 63, 121132, 119632]
[3471, 4, 198383, 198512]
[3472, 6, 152204, 152669]
[3473, 18, 206281, 206411]
[3474, 5, 577464, 576050]
[3475, 69, 473848, 472597]
[3476, 8, 354374, 355583]
[3477, 30, 63885, 64864]
[3478, 5, 354845, 353762]
[3479, 47, 459766, 459387]
[3480, 42, 614560, 615955]
[3481, 75, 504936, 503513]
[3482, 10, 719613, 720072]
[3483, 30, 213023, 214396]
[3484, 61, 184876, 183968]
[3485, 6, 299528, 300867]
[3486, 5, 243274, 242409]
[3487, 64, 210491, 211778]
[3488, 43, 237434, 236887]
[3489, 17, 545413, 544239]
[3490, 42, 99258, 99886]
[3491, 78, 171464, 171889]
[3492, 77, 518533, 517597]
[3493, 76, 213868, 214546]
[3494, 62, 393008, 393854]
[3495, 81, 592394, 591468]
[3496, 57, 121993, 121173]
[3497, 41, 510327, 509967]
[3498, 30, 588927, 589344]
[3499, 69, 725390, 725271]
[3500, 8, 30540, 30642]
[3501, 45, 373700, 373160]
[3502, 12, 320296, 320803]
[3503, 83, 13251, 12582]
[3504, 16, 138906, 140106]
[3505, 1, 517405, 517271]
[3506, 70, 485119, 485861]
[3507, 35, 485929, 485394]
[3508, 31, 204360, 204212]
[3509, 81, 687143, 686574]
[3510, 48, 15349, 16011]
[3511, 46, 117549, 118969]
[3512, 80, 406616, 407696]
[3513, 39, 112239, 111980]
[3514, 24, 149050, 149541]
[3515, 78, 295790, 296900]
[3516, 33, 621156, 620925]
[3517, 29, 85931, 84547]
[3518, 65, 303300, 302979]
[3519, 27, 464363, 463181]
[3520, 21, 304714, 303491]
[3521, 38, 569298, 570318]
[3522, 27, 593069, 591795]
[3523, 58, 436202, 437016]
[3524, 46, 679765, 680679]
[3525, 30, 531454, 532684]
[3526, 58, 487177, 487883]
[3527, 61, 547414, 546428]
[3528, 65, 716706, 716536]
[3529, 50, 470154, 471534]
[3530, 80, 604752, 606082]
[3531, 0, 339379, 339602]
[3532, 57, 17171, 16890]
[3533, 81, 682012, 680823]
[3534, 20, 111697, 112885]
[3535, 59, 702319, 700923]
[3536, 28, 712584, 713329]
[3537, 23, 202827, 202267]
