["head":"wrap","lpos","status"]
[146, 430137, 0]
["io count"]
[10000]
["io":"id","wrap","startLpos","endLpos"]
[2632, 23, 214506, 213143]
[2633, 46, 485484, 486795]
[2634, 45, 701896, 700898]
[2635, 16, 26405, 27478]
[2636, 72, 400784, 401012]
[2637, 15, 657114, 656971]
[2638, 33, 367094, 366791]
[2639, 62, 698526, 699553]
[2640, 48, 277389, 278620]
[2641, 24, 302310, 302976]
[2642, 80, 714983, 715532]
[2643, 10, 484918, 485218]
[2644, 23, 42260, 40926]
[2645, 12, 379807, 380109]
[2646, 34, 392307, 392547]
[2647, 5, 499122, 497740]
[2648, 68, 74128, 74464]
[2649, 55, 17833, 17547]
[2650, 17, 163509, 163479]
[2651, 45, 114352, 114148]
[2652, 18, 272559, 272924]
[2653, 25, 413240, 413150]
[2654, 59, 588048, 586878]
[2655, 50, 134832, 135587]
[2656, 64, 701352, 702112]
[2657, 16, 26450, 27839]
[2658, 18, 475424, 476181]
[2659, 4, 206211, 206673]
[2660, 7, 679754, 678615]
[2661, 29, 145143, 143648]
[2662, 42, 667714, 668151]
[2663, 72, 316036, 317105]
[2664, 0, 482729, 483959]
[2665, 49, 202457, 202041]
[2666, 74, 296507, 296730]
[2667, 50, 66544, 68031]
[2668, 50, 453794, 454349]
[2669, 77, 546611, 546259]
[2670, 10, 406779, 407713]
[2671, 31, 201025, 200363]
[2672, 67, 52984, 52732]
[2673, 34, 668453, 669022]
[2674, 61, 237433, 235996]
[2675, 24, 601954, 602129]
[2676, 70, 71246, 72343]
[2677, 52, 219776, 220335]
[2678, 40, 511717, 513125]
[2679, 25, 713717, 713281]
[2680, 28, 675209, 676350]
[2681, 40, 556234, 557164]
[2682, 80, 275322, 276771]
[2683, 11, 163820, 163249]
[2684, 38, 334038, 335443]
[2685, 32, 285636, 286014]
[2686, 64, 217658, 218993]
[2687, 44, 425284, 426057]
[2688, 52, 337104, 338366]
[2689, 51, 188164, 187152]
[2690, 68, 382071, 382730]
[2691, 14, 357228, 358181]
[2692, 65, 337486, 336904]
[2693, 47, 68783, 67394]
[2694, 69, 343671, 342380]
[2695, 51, 534752, 534350]
[2696, 4, 111054, 112408]
[2697, 58, 464954, 465487]
[2698, 53, 657181, 656155]
[2699, 28, 678031, 679042]
[2700, 79, 672688, 672601]
[2701, 10, 393676, 395011]
[2702, 79, 658668, 658039]
[2703, 17, 207799, 206943]
[2704, 66, 516717, 517286]
[2705, 62, 75076, 75408]
[2706, 77, 128981, 128330]
[2707, 10, 245267, 246158]
[2708, 60, 93009, 94161]
[2709, 54, 296874, 298031]
[2710, 60, 193008, 193978]
[2711, 62, 650653, 651652]
[2712, 48, 58289, 58563]
[2713, 5, 417646, 416375]
[2714, 45, 240581, 239123]
[2715, 53, 519033, 518814]
[2716, 52, 96139, 96241]
[2717, 69, 615156, 614880]
[2718, 8, 593661, 594999]
[2719, 83, 129133, 128741]
[2720, 11, 122826, 121429]
[2721, 12, 625919, 626814]
[2722, 33, 220747, 219574]
[2723, 75, 195465, 194578]
[2724, 40, 464387, 464693]
[2725, 4, 110403, 111350]
[2726, 69, 105714, 104813]
[2727, 48, 286393, 287175]
[2728, 12, 175226, 175896]
[2729, 76, 235146, 236613]
[2730, 25, 349737, 349036]
[2731, 30, 319198, 320597]
[2732, 34, 540742, 542115]
[2733, 6, 262068, 263269]
[2734, 40, 71590, 72760]
[2735, 69, 617975, 616932]
[2736, 54, 102630, 103578]
[2737, 50, 458962, 459186]
[2738, 7, 325187, 324518]
[2739, 71, 474098, 473158]
[2740, 31, 334524, 333107]
[2741, 3, 8031, 7409]
[2742, 22, 337548, 337797]
[2743, 2, 593435, 594595]
[2744, 15, 438870, 437528]
[2745, 44, 678393, 678960]
[2746, 36, 356657, 358136]
[2747, 34, 442940, 443666]
[2748, 62, 28144, 28439]
[2749, 80, 238035, 239238]
[2750, 23, 355879, 354993]
[2751, 58, 410481, 410715]
[2752, 2, 99711, 100269]
[2753, 74, 193688, 193844]
[2754, 80, 624446, 625653]
[2755, 21, 191060, 190625]
[2756, 37, 120256, 119330]
[2757, 67, 721, 1]
[2758, 59, 159208, 158954]
[2759, 36, 671624, 672149]
[2760, 66, 430206, 430790]
[2761, 83, 331444, 330071]
[2762, 52, 147025, 147169]
[2763, 76, 457615, 458078]
[2764, 37, 342874, 341393]
[2765, 74, 442578, 443878]
[2766, 47, 386630, 385319]
[2767, 77, 391644, 390236]
[2768, 56, 691547, 692685]
[2769, 56, 315996, 316471]
[2770, 42, 405228, 406372]
[2771, 23, 616633, 615311]
[2772, 65, 632013, 631618]
[2773, 57, 234999, 233658]
[2774, 79, 329040, 328826]
[2775, 0, 113098, 114549]
[2776, 74, 481878, 483228]
[2777, 38, 440685, 440762]
[2778, 63, 234705, 234038]
[2779, 42, 627417, 628579]
[2780, 12, 51740, 52928]
[2781, 15, 148754, 147694]
[2782, 61, 644775, 644504]
[2783, 32, 7255, 7346]
[2784, 19, 588966, 588354]
[2785, 2, 217226, 217898]
[2786, 26, 285633, 285829]
[2787, 38, 602485, 602686]
[2788, 21, 346092, 344800]
[2789, 21, 554097, 552688]
[2790, 75, 408329, 408212]
[2791, 3, 392567, 392435]
[2792, 54, 712942, 713049]
[2793, 12, 524314, 525792]
[2794, 55, 474418, 474210]
[2795, 37, 530520, 529605]
[2796, 11, 146276, 145551]
[2797, 1, 126432, 125410]
[2798, 78, 284567, 285746]
[2799, 16, 113373, 114642]
[2800, 47, 66641, 66368]
[2801, 2, 671115, 671342]
[2802, 40, 29756, 31183]
[2803, 16, 680455, 681589]
[2804, 26, 487137, 487386]
[2805, 44, 79175, 80286]
[2806, 55, 106002, 105743]
[2807, 25, 331789, 331381]
[2808, 18, 91642, 91730]
[2809, 68, 305241, 306588]
[2810, 10, 639389, 640505]
[2811, 14, 55758, 56380]
[2812, 38, 553062, 553308]
[2813, 56, 531864, 532388]
[2814, 68, 420029, 421176]
[2815, 27, 3397, 2474]
[2816, 76, 629218, 630694]
[2817, 82, 579962, 580586]
[2818, 51, 212437, 212128]
[2819, 35, 542197, 541468]
[2820, 18, 182319, 183082]
[2821, 68, 493201, 493261]
[2822, 3, 112248, 111573]
[2823, 56, 267131, 268394]
[2824, 81, 142946, 142216]
[2825, 22, 286938, 287498]
[2826, 62, 28208, 29118]
[2827, 67, 72470, 71361]
[2828, 38, 246736, 246861]
[2829, 51, 277091, 276315]
[2830, 23, 619088, 618551]
[2831, 36, 361652, 362096]
[2832, 22, 533557, 534984]
[2833, 50, 560246, 560535]
[2834, 39, 184187, 183189]
[2835, 71, 285289, 284821]
[2836, 54, 313653, 314972]
[2837, 22, 410417, 411573]
[2838, 53, 719916, 719287]
[2839, 40, 656039, 657093]
[2840, 42, 517169, 518247]
[2841, 66, 525993, 527189]
[2842, 13, 503361, 501905]
[2843, 56, 580481, 580784]
[2844, 38, 476178, 477272]
[2845, 58, 181239, 181895]
[2846, 10, 506663, 507690]
[2847, 61, 233733, 232627]
[2848, 66, 20780, 21141]
[2849, 56, 552808, 553596]
[2850, 80, 30534, 31287]
[2851, 75, 89791, 89686]
[2852, 47, 565512, 564099]
[2853, 4, 713603, 715070]
[2854, 14, 201622, 202990]
[2855, 54, 605011, 605326]
[2856, 13, 670965, 670381]
[2857, 17, 322122, 321943]
[2858, 66, 273523, 273882]
[2859, 34, 344603, 344714]
[2860, 26, 309852, 309971]
[2861, 14, 9962, 11334]
[2862, 31, 592005, 591699]
[2863, 59, 83851, 82599]
[2864, 78, 340146, 341346]
[2865, 0, 444045, 444895]
[2866, 83, 156104, 155797]
[2867, 32, 149456, 150510]
[2868, 27, 150899, 149797]
[2869, 34, 11810, 12574]
[2870, 46, 678274, 678833]
[2871, 83, 722032, 720549]
[2872, 83, 600260, 600052]
[2873, 65, 333315, 332208]
[2874, 79, 54595, 54537]
[2875, 40, 72256, 72795]
[2876, 16, 361978, 363293]
[2877, 59, 380336, 379171]
[2878, 56, 688852, 689792]
[2879, 5, 487653, 487388]
[2880, 46, 363422, 363733]
[2881, 38, 401293, 401815]
[2882, 13, 224951, 224544]
[2883, 68, 687689, 688414]
[2884, 44, 241397, 242230]
[2885, 19, 302906, 302270]
[2886, 71, 618621, 617481]
[2887, 54, 117923, 118118]
[2888, 5, 376176, 375161]
[2889, 30, 448339, 449273]
[2890, 20, 554338, 555472]
[2891, 8, 629272, 629558]
[2892, 32, 702754, 703279]
[2893, 59, 303270, 302987]
[2894, 69, 698809, 697560]
[2895, 31, 598176, 597958]
[2896, 8, 569764, 569806]
[2897, 55, 416345, 416036]
[2898, 67, 338456, 337225]
[2899, 16, 235058, 236156]
[2900, 57, 255737, 254880]
[2901, 62, 104317, 105790]
[2902, 17, 667414, 666196]
[2903, 27, 87688, 86606]
[2904, 33, 253957, 252575]
[2905, 47, 96644, 96163]
[2906, 77, 655971, 655402]
[2907, 13, 662664, 661514]
[2908, 27, 345618, 344381]
[2909, 59, 575764, 574740]
[2910, 5, 729894, 728421]
[2911, 18, 445589, 446557]
[2912, 17, 97618, 96903]
[2913, 71, 35269, 35161]
[2914, 71, 369958, 368856]
[2915, 79, 103182, 101776]
[2916, 78, 190143, 190883]
[2917, 49, 94072, 92705]
[2918, 8, 45846, 47048]
[2919, 20, 228999, 230459]
[2920, 13, 396014, 395443]
[2921, 6, 301748, 302468]
[2922, 63, 356652, 356058]
[2923, 72, 678697, 679880]
[2924, 1, 139695, 138694]
[2925, 52, 683221, 683842]
[2926, 16, 663898, 664552]
[2927, 55, 244543, 244255]
[2928, 81, 254064, 254003]
[2929, 59, 336039, 335453]
[2930, 67, 567355, 566377]
[2931, 45, 579383, 579189]
[2932, 2, 599094, 599566]
[2933, 49, 266490, 265306]
[2934, 74, 292337, 293707]
[2935, 64, 300570, 302010]
[2936, 62, 391347, 392662]
[2937, 83, 221119, 219630]
[2938, 21, 166531, 165904]
[2939, 75, 258572, 257489]
[2940, 40, 576876, 578094]
[2941, 39, 278192, 277407]
[2942, 61, 625850, 625673]
[2943, 55, 676467, 676093]
[2944, 59, 698398, 697411]
[2945, 27, 517076, 515858]
[2946, 75, 665299, 664193]
[2947, 42, 588690, 589481]
[2948, 45, 585572, 584298]
[2949, 52, 501304, 502238]
[2950, 1, 4834, 3636]
[2951, 80, 573665, 574789]
[2952, 52, 570372, 571005]
[2953, 66, 401134, 402442]
[2954, 37, 211816, 210601]
[2955, 74, 309834, 310608]
[2956, 10, 599732, 600069]
[2957, 72, 366696, 368019]
[2958, 69, 125003, 124282]
[2959, 61, 518746, 518403]
[2960, 73, 497276, 496406]
[2961, 6, 173663, 173975]
[2962, 29, 589894, 589067]
[2963, 70, 281262, 282299]
[2964, 56, 130013, 131490]
[2965, 73, 324007, 323643]
[2966, 0, 239121, 239679]
[2967, 60, 454317, 454390]
[2968, 57, 310200, 309984]
[2969, 60, 184415, 185296]
[2970, 33, 474110, 473696]
[2971, 14, 696785, 697303]
[2972, 36, 400101, 400841]
[2973, 68, 127237, 128660]
[2974, 40, 558000, 559443]
[2975, 17, 359182, 357732]
[2976, 60, 62909, 63593]
[2977, 65, 346521, 345871]
[2978, 45, 476438, 476234]
[2979, 44, 122573, 123036]
[2980, 49, 147176, 146125]
[2981, 65, 341135, 340902]
[2982, 79, 449160, 448787]
[2983, 33, 25719, 25116]
[2984, 24, 296176, 296812]
[2985, 51, 265758, 264515]
[2986, 3, 625254, 624741]
[2987, 6, 609099, 610350]
[2988, 7, 487942, 487619]
[2989, 80, 262209, 263434]
[2990, 60, 169395, 169494]
[2991, 4, 633217, 633915]
[2992, 37, 442557, 441863]
[2993, 70, 280259, 281682]
[2994, 35, 333676, 332881]
[2995, 18, 69704, 71166]
[2996, 19, 706618, 706128]
[2997, 77, 109851, 109546]
[2998, 19, 114721, 114370]
[2999, 64, 693394, 694453]
[3000, 42, 497656, 499049]
[3001, 80, 514580, 515992]
[3002, 18, 140476, 141445]
[3003, 23, 470471, 469172]
[3004, 4, 256429, 257207]
[3005, 12, 528563, 528685]
[3006, 5, 585732, 585466]
[3007, 29, 579380, 578299]
[3008, 18, 141994, 142306]
[3009, 58, 507453, 507634]
[3010, 72, 487376, 488224]
[3011, 52, 269635, 270910]
[3012, 47, 58699, 57919]
[3013, 37, 587636, 587451]
[3014, 45, 391232, 390149]
[3015, 83, 5453, 4815]
[3016, 52, 642675, 643744]
[3017, 14, 640761, 641940]
[3018, 68, 593154, 593581]
[3019, 61, 416637, 415179]
[3020, 81, 258554, 257699]
[3021, 21, 501870, 501162]
[3022, 75, 379935, 379588]
[3023, 17, 720257, 719027]
[3024, 18, 176772, 176996]
[3025, 8, 699333, 700146]
[3026, 12, 629076, 630411]
[3027, 74, 651126, 651516]
[3028, 19, 272814, 271960]
[3029, 37, 88123, 87028]
[3030, 28, 128451, 128897]
[3031, 38, 407731, 408729]
[3032, 12, 68760, 69494]
[3033, 77, 509662, 508637]
[3034, 53, 402744, 402381]
[3035, 29, 275823, 275090]
[3036, 35, 657794, 657478]
[3037, 44, 671996, 673167]
[3038, 18, 477826, 479070]
[3039, 34, 73634, 75112]
[3040, 68, 389227, 390019]
[3041, 58, 136748, 137261]
[3042, 22, 696311, 696774]
[3043, 37, 135016, 133538]
[3044, 57, 681521, 680989]
[3045, 72, 155866, 157216]
[3046, 1, 2477, 1071]
[3047, 36, 333482, 334136]
[3048, 43, 619938, 618584]
[3049, 66, 700314, 701385]
[3050, 81, 91454, 91062]
[3051, 29, 154072, 154015]
[3052, 6, 593620, 594766]
[3053, 27, 596510, 596173]
[3054, 12, 53249, 53447]
[3055, 48, 566746, 567228]
[3056, 75, 8257, 6961]
[3057, 8, 82204, 83537]
[3058, 55, 240234, 239576]
[3059, 42, 320451, 321643]
[3060, 3, 530809, 529710]
[3061, 82, 533591, 533925]
[3062, 1, 550790, 549610]
[3063, 21, 554316, 553500]
[3064, 47, 315782, 314289]
[3065, 25, 453528, 453310]
[3066, 37, 639853, 638536]
[3067, 19, 302427, 301587]
[3068, 42, 444217, 444781]
[3069, 47, 193251, 192668]
[3070, 36, 526439, 527548]
[3071, 51, 500658, 499873]
[3072, 25, 270903, 270288]
[3073, 20, 110501, 111622]
[3074, 65, 307085, 305923]
[3075, 0, 120007, 121205]
[3076, 52, 705838, 706459]
[3077, 68, 615581, 616931]
[3078, 21, 25626, 25572]
[3079, 60, 513697, 515188]
[3080, 16, 711200, 712595]
[3081, 44, 647293, 648441]
[3082, 35, 341433, 340608]
[3083, 9, 648964, 648139]
[3084, 75, 258366, 258280]
[3085, 28, 187006, 187531]
[3086, 49, 24969, 24238]
[3087, 39, 54690, 54124]
[3088, 3, 397320, 396528]
[3089, 25, 507866, 507020]
[3090, 0, 340399, 340910]
[3091, 48, 24014, 24357]
[3092, 82, 655434, 656222]
[3093, 61, 525708, 524337]
[3094, 66, 632331, 633094]
[3095, 47, 714230, 713958]
[3096, 52, 83983, 84692]
[3097, 1, 536023, 535948]
[3098, 27, 499756, 498975]
[3099, 19, 641646, 640841]
[3100, 39, 38244, 38140]
[3101, 71, 136287, 135160]
[3102, 7, 73317, 72394]
[3103, 32, 446758, 448023]
[3104, 38, 267558, 267817]
[3105, 19, 418421, 417696]
[3106, 30, 165553, 166548]
[3107, 40, 487143, 487459]
[3108, 43, 724203, 723702]
[3109, 33, 622289, 621390]
[3110, 65, 547604, 546113]
[3111, 47, 470255, 469572]
[3112, 74, 315929, 317112]
[3113, 60, 659752, 661225]
[3114, 75, 181987, 181501]
[3115, 37, 541272, 540328]
[3116, 79, 657374, 655903]
[3117, 30, 112197, 112444]
[3118, 83, 484175, 483083]
[3119, 6, 261972, 262600]
[3120, 25, 263560, 263232]
[3121, 83, 362764, 361887]
[3122, 48, 416602, 417286]
[3123, 8, 581489, 581868]
[3124, 82, 280135, 281552]
[3125, 74, 675925, 677049]
[3126, 19, 553102, 552209]
[3127, 46, 664004, 664817]
[3128, 78, 90169, 91536]
[3129, 34, 194598, 195776]
[3130, 82, 114451, 115613]
[3131, 25, 638969, 637977]
[3132, 16, 91001, 91366]
[3133, 25, 45086, 44997]
[3134, 78, 26488, 27476]
[3135, 56, 406955, 408254]
[3136, 7, 54616, 53602]
[3137, 29, 672135, 671249]
[3138, 25, 730587, 730410]
[3139, 50, 614986, 615232]
[3140, 14, 81949, 83320]
[3141, 32, 563374, 563489]
[3142, 44, 54066, 54452]
[3143, 2, 533271, 534106]
[3144, 12, 45319, 46596]
[3145, 65, 674213, 673201]
[3146, 21, 75802, 75641]
[3147, 1, 555672, 555089]
[3148, 42, 127083, 127820]
[3149, 46, 705922, 706097]
[3150, 53, 596328, 595989]
[3151, 21, 484159, 483392]
[3152, 54, 646291, 646619]
[3153, 77, 1329, 1110]
[3154, 54, 558756, 558883]
[3155, 66, 567677, 568478]
[3156, 72, 75732, 76016]
[3157, 45, 436179, 435580]
[3158, 50, 100320, 101360]
[3159, 61, 481993, 481621]
[3160, 58, 411237, 412242]
[3161, 33, 215230, 214680]
[3162, 46, 33594, 34600]
[3163, 1, 638848, 638767]
[3164, 0, 65169, 65822]
[3165, 47, 688132, 687312]
[3166, 31, 703274, 702328]
[3167, 78, 148157, 148925]
[3168, 35, 161713, 160645]
[3169, 33, 422280, 421109]
[3170, 41, 434416, 433406]
[3171, 48, 295277, 296085]
[3172, 15, 491780, 490776]
[3173, 0, 564008, 565120]
[3174, 35, 127296, 127042]
[3175, 0, 444032, 445342]
[3176, 2, 466649, 467046]
[3177, 16, 514044, 514230]
[3178, 25, 219655, 218694]
[3179, 22, 118644, 119065]
[3180, 74, 400363, 400949]
[3181, 39, 343652, 342192]
[3182, 83, 672923, 671595]
[3183, 37, 115285, 115101]
[3184, 56, 475700, 476477]
[3185, 12, 527791, 528077]
[3186, 51, 6595, 5320]
[3187, 82, 699528, 700507]
[3188, 61, 554302, 553757]
[3189, 5, 487058, 486218]
[3190, 42, 215158, 216617]
[3191, 41, 465522, 464366]
[3192, 25, 616201, 615603]
[3193, 66, 562774, 564073]
[3194, 57, 422392, 420939]
[3195, 23, 270021, 269653]
[3196, 28, 204522, 204580]
[3197, 73, 356091, 354624]
[3198, 37, 497434, 496891]
[3199, 13, 543684, 543568]
[3200, 29, 460752, 460601]
[3201, 60, 504404, 505224]
[3202, 68, 301699, 302190]
[3203, 48, 312377, 313524]
[3204, 77, 621115, 620620]
[3205, 15, 99375, 98541]
[3206, 39, 245084, 243697]
[3207, 79, 495477, 494483]
[3208, 57, 125382, 124162]
[3209, 8, 298557, 299675]
[3210, 79, 534504, 533150]
[3211, 22, 146363, 147370]
[3212, 21, 668764, 667301]
[3213, 76, 449210, 449919]
[3214, 27, 369217, 368945]
[3215, 45, 82792, 81951]
[3216, 63, 122781, 121497]
[3217, 63, 492738, 491245]
[3218, 41, 28273, 27682]
[3219, 58, 490749, 490780]
[3220, 68, 239532, 240939]
[3221, 34, 239095, 240237]
[3222, 46, 427071, 427532]
[3223, 46, 628183, 629387]
[3224, 17, 186312, 185623]
[3225, 53, 26298, 25831]
[3226, 32, 254537, 254754]
[3227, 80, 576798, 578169]
[3228, 23, 568892, 568570]
[3229, 77, 622625, 622353]
[3230, 48, 693465, 693876]
[3231, 21, 479844, 479450]
[3232, 71, 131621, 131248]
[3233, 9, 653697, 653620]
[3234, 42, 190734, 191604]
[3235, 71, 718854, 717829]
[3236, 74, 655356, 655556]
[3237, 42, 517966, 518803]
[3238, 4, 181285, 182129]
[3239, 8, 474954, 475765]
[3240, 10, 207876, 209156]
[3241, 21, 347175, 346947]
[3242, 41, 157344, 156956]
[3243, 43, 163949, 162829]
[3244, 73, 460685, 459614]
[3245, 43, 31707, 30705]
[3246, 57, 530051, 529603]
[3247, 44, 672183, 672693]
[3248, 44, 218715, 218750]
[3249, 15, 295926, 294996]
[3250, 38, 597234, 598661]
[3251, 55, 353461, 352139]
[3252, 14, 532153, 533310]
[3253, 64, 181868, 181972]
[3254, 44, 490267, 491427]
[3255, 5, 97338, 96309]
[3256, 40, 2649, 3566]
[3257, 26, 315349, 315527]
[3258, 66, 639973, 640438]
[3259, 64, 709104, 709674]
[3260, 48, 283774, 285107]
[3261, 27, 510624, 509335]
[3262, 42, 359978, 361134]
[3263, 29, 17502, 17397]
[3264, 32, 492001, 492209]
[3265, 61, 76978, 76120]
[3266, 18, 693401, 694201]
[3267, 15, 250657, 249183]
[3268, 48, 683613, 684640]
[3269, 24, 53512, 54487]
[3270, 80, 138051, 139241]
[3271, 21, 675571, 674110]
[3272, 73, 683598, 682761]
[3273, 53, 647992, 646928]
[3274, 69, 477253, 476402]
[3275, 77, 279097, 278955]
[3276, 70, 648147, 648261]
[3277, 46, 512901, 513219]
[3278, 50, 614947, 616062]
[3279, 74, 103409, 104104]
[3280, 8, 545622, 546118]
[3281, 54, 343591, 343887]
[3282, 70, 7700, 9060]
[3283, 80, 43805, 45239]
[3284, 47, 702439, 701203]
[3285, 45, 249061, 248761]
[3286, 63, 89915, 89466]
[3287, 51, 262608, 261585]
[3288, 6, 134104, 135379]
[3289, 35, 253174, 252056]
[3290, 44, 272453, 272612]
[3291, 4, 539974, 540214]
[3292, 41, 516361, 516176]
[3293, 19, 253264, 252149]
[3294, 81, 374512, 373976]
[3295, 17, 344485, 344175]
[3296, 75, 570025, 568610]
[3297, 2, 354084, 354798]
[3298, 69, 88916, 87531]
[3299, 67, 624250, 623464]
[3300, 72, 359799, 359849]
[3301, 24, 99130, 100379]
[3302, 70, 26017, 27190]
[3303, 24, 550257, 551149]
[3304, 49, 94960, 93851]
[3305, 57, 138677, 138124]
[3306, 60, 362504, 363276]
[3307, 77, 711657, 710449]
[3308, 38, 84652, 85754]
[3309, 19, 363026, 362319]
[3310, 43, 677543, 677061]
[3311, 34, 649366, 649486]
[3312, 77, 108656, 107947]
[3313, 65, 322106, 321630]
[3314, 17, 477031, 476215]
[3315, 44, 146014, 146755]
[3316, 80, 282889, 283607]
[3317, 13, 600052, 598775]
[3318, 69, 130434, 130050]
[3319, 73, 644436, 643136]
[3320, 49, 533163, 532058]
[3321, 16, 649009, 650172]
[3322, 61, 495519, 494633]
[3323, 72, 362888, 363894]
[3324, 0, 460738, 462038]
[3325, 28, 538889, 539562]
[3326, 1, 648536, 647085]
[3327, 47, 533348, 532610]
[3328, 8, 218381, 218794]
[3329, 55, 288176, 287822]
[3330, 64, 279805, 280081]
[3331, 69, 354613, 354282]
[3332, 57, 105067, 104473]
[3333, 22, 392647, 393817]
[3334, 68, 484069, 485129]
[3335, 47, 354261, 353743]
[3336, 19, 542275, 541082]
[3337, 59, 187749, 186849]
[3338, 79, 652959, 652446]
[3339, 5, 544028, 543190]
[3340, 63, 150142, 149266]
[3341, 76, 266287, 267293]
[3342, 76, 463746, 464146]
[3343, 50, 397895, 398013]
[3344, 75, 465550, 465038]
[3345, 70, 672452, 673226]
[3346, 76, 117736, 118402]
[3347, 22, 232765, 234263]
[3348, 67, 687097, 686039]
[3349, 37, 635777, 635270]
[3350, 46, 564580, 565362]
[3351, 80, 633904, 634292]
[3352, 31, 729109, 727850]
[3353, 35, 274355, 273443]
[3354, 58, 136172, 136801]
[3355, 27, 481766, 480286]
[3356, 66, 142121, 142804]
[3357, 20, 540816, 541452]
[3358, 26, 176837, 177652]
[3359, 83, 602769, 602683]
[3360, 9, 199037, 198062]
[3361, 71, 593058, 591561]
[3362, 20, 166335, 166718]
[3363, 17, 383844, 383315]
[3364, 35, 29854, 28379]
[3365, 0, 145744, 145894]
[3366, 80, 425049, 425255]
[3367, 28, 33964, 35406]
[3368, 77, 402191, 401836]
[3369, 67, 455943, 455255]
[3370, 69, 647020, 646723]
[3371, 23, 532702, 531559]
[3372, 64, 365783, 366789]
[3373, 19, 264617, 263701]
[3374, 50, 318013, 318768]
[3375, 59, 556477, 556077]
[3376, 71, 579538, 578660]
[3377, 13, 43715, 42635]
[3378, 44, 108114, 108239]
[3379, 31, 14158, 13090]
[3380, 46, 263556, 264468]
[3381, 25, 585170, 584367]
[3382, 46, 481208, 482193]
[3383, 10, 367421, 368921]
[3384, 9, 207494, 206057]
[3385, 31, 54577, 54108]
[3386, 54, 195641, 195823]
[3387, 39, 231409, 231047]
[3388, 7, 224976, 224278]
[3389, 59, 477659, 477493]
[3390, 45, 282632, 281625]
[3391, 83, 296263, 294791]
[3392, 15, 77572, 77425]
[3393, 39, 271894, 270789]
[3394, 2, 201862, 203125]
[3395, 67, 139812, 139462]
[3396, 41, 570604, 570039]
[3397, 77, 563707, 562299]
[3398, 52, 556936, 558001]
[3399, 56, 235760, 236348]
[3400, 49, 47733, 47409]
[3401, 81, 692750, 691655]
[3402, 72, 372034, 372414]
[3403, 19, 258463, 258114]
[3404, 54, 495758, 496117]
[3405, 53, 334601, 334002]
[3406, 5, 114192, 114106]
[3407, 57, 53650, 52662]
[3408, 17, 52854, 51547]
[3409, 50, 152647, 153935]
[3410, 19, 614380, 614129]
[3411, 81, 546904, 546068]
[3412, 72, 708990, 709191]
[3413, 59, 234444, 233569]
[3414, 81, 13595, 13110]
[3415, 50, 168218, 168911]
[3416, 70, 695124, 695997]
[3417, 8, 247536, 248645]
[3418, 49, 213259, 213173]
[3419, 38, 47538, 47734]
[3420, 39, 640216, 639247]
[3421, 18, 504343, 505336]
[3422, 80, 222218, 222771]
[3423, 47, 485657, 484430]
[3424, 61, 25538, 25075]
[3425, 36, 149745, 150567]
[3426, 30, 227801, 229293]
[3427, 32, 74955, 76118]
[3428, 69, 581374, 580007]
[3429, 77, 348229, 347277]
[3430, 73, 687908, 687561]
[3431, 54, 294332, 294960]
[3432, 12, 546601, 547263]
[3433, 64, 183460, 184348]
[3434, 51, 395807, 395633]
[3435, 12, 351196, 351776]
[3436, 58, 689661, 691025]
[3437, 19, 690548, 689382]
[3438, 16, 589292, 590608]
[3439, 30, 638320, 638422]
[3440, 32, 59668, 59962]
[3441, 1, 640232, 639728]
[3442, 73, 111028, 110419]
[3443, 38, 458581, 458892]
[3444, 61, 207328, 206187]
[3445, 61, 638951, 638329]
[3446, 1, 584988, 584549]
[3447, 32, 397294, 398419]
[3448, 50, 395547, 396479]
[3449, 21, 303981, 303101]
[3450, 18, 228052, 228358]
[3451, 11, 573020, 572883]
[3452, 3, 493298, 492893]
[3453, 0, 315115, 315394]
[3454, 21, 357543, 356693]
[3455, 4, 124907, 125371]
[3456, 20, 159428, 160335]
[3457, 77, 423731, 422612]
[3458, 13, 172318, 171164]
[3459, 80, 87599, 89067]
[3460, 64, 730960, 730993]
[3461, 53, 142759, 142094]
[3462, 38, 405487, 405655]
[3463, 39, 465416, 464419]
[3464, 42, 572816, 573275]
[3465, 20, 326347, 326845]
[3466, 57, 310751, 309307]
[3467, 71, 635497, 635015]
[3468, 71, 427689, 427385]
[3469, 30, 98425, 99200]
[3470, 77, 150173, 149741]
[3471, 25, 253673, 252322]
[3472, 5, 325183, 324503]
[3473, 40, 648306, 649055]
[3474, 60, 560671, 561685]
[3475, 70, 402626, 403837]
[3476, 26, 453180, 453906]
[3477, 20, 318996, 319925]
[3478, 24, 280458, 280651]
[3479, 44, 569124, 570527]
[3480, 83, 130227, 129840]
[3481, 38, 666750, 667072]
[3482, 37, 593944, 592982]
[3483, 1, 545671, 544682]
[3484, 52, 497409, 498656]
[3485, 60, 444271, 444772]
[3486, 60, 582188, 583211]
[3487, 73, 398705, 397457]
[3488, 37, 640544, 639219]
[3489, 22, 471868, 472178]
[3490, 5, 517727, 517066]
[3491, 61, 62869, 61698]
[3492, 38, 427979, 429402]
[3493, 24, 378396, 378584]
[3494, 72, 68601, 69609]
[3495, 73, 358593, 358473]
[3496, 25, 641211, 640390]
[3497, 28, 478559, 478989]
[3498, 3, 698184, 697736]
[3499, 18, 402326, 403533]
[3500, 80, 9545, 9708]
[3501, 71, 499037, 498748]
[3502, 3, 444283, 443593]
